Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,36,1,0.9513942035065885,5.647300075118189,6.671394203506588,100.0
Offloaded Data,37,1,3.4589659997729947,5.686405342346481,9.188965999772995,100.0
Offloaded Data,38,1,2.0663949285715826,5.897324075918189,8.026394928571584,100.0
Offloaded Data,39,1,1.7282106224821738,5.702697465534621,7.4982106224821745,100.0
Offloaded Data,4,1,1.6690252209256446,5.527324075918189,7.259025220925644,100.0
Offloaded Data,5,1,1.378439809192911,5.67730007511819,7.128439809192911,100.0
Offloaded Data,24,1,1.790899174372352,5.32642934314648,7.150899174372352,100.0
Offloaded Data,7,1,2.00555571859491,5.867324075918189,7.93555571859491,100.0
Offloaded Data,44,1,1.2440354450671105,5.72642934314648,7.00403544506711,100.0
Offloaded Data,9,1,2.8515552186720545,5.516405342346481,8.411555218672055,100.0
Offloaded Data,28,1,1.600384836055305,5.5973240759181895,7.260384836055305,100.0
Offloaded Data,29,1,0.7036223318590924,5.54642934314648,6.2836223318590925,100.0
Offloaded Data,48,1,1.4337382414108437,5.4373000751181895,6.943738241410843,100.0
Offloaded Data,13,1,1.5897097053397418,5.90640534234648,7.5397097053397415,100.0
Offloaded Data,14,1,1.400512666488746,5.262697465534622,6.730512666488746,100.0
Offloaded Data,33,1,2.375411130288413,5.64640534234648,8.065411130288412,100.0
Offloaded Data,16,1,1.474880010842417,5.227324075918189,6.764880010842417,100.0
Offloaded Data,35,1,1.7481483661567057,5.625053323258673,7.478148366156706,100.0
Offloaded Data,18,1,1.0156310196251905,9.469895568623517,10.575631019625192,100.0
Offloaded Data,19,1,0.9315303386794819,9.549895568623517,10.571530338679482,100.0
Offloaded Data,2,1,1.773839779255137,9.612697465534621,11.453839779255137,100.0
Offloaded Data,21,1,0.36228640670511014,9.525053323258671,9.992286406705109,100.0
Offloaded Data,40,1,1.683432868756258,9.062697465534622,10.813432868756259,100.0
Offloaded Data,41,1,1.1155506691694321,9.245053323258672,10.465550669169431,100.0
Offloaded Data,42,1,1.4397523450572502,9.059336031519457,10.579752345057251,100.0
Offloaded Data,43,1,1.100405671444385,9.169336031519457,10.350405671444385,100.0
Offloaded Data,8,1,0.6671237392699677,9.66730007511819,10.407123739269968,100.0
Offloaded Data,27,1,2.622275977914709,9.47640534234648,12.142275977914709,100.0
Offloaded Data,10,1,1.5840121987798503,9.405053323258672,11.09401219877985,100.0
Offloaded Data,11,1,1.6801072777036223,9.17732407591819,10.920107277703623,100.0
Offloaded Data,30,1,0.5696425278841607,8.872890649910818,9.549642527884162,100.0
Offloaded Data,49,1,1.590369991914927,9.399895568623517,11.080369991914926,100.0
Offloaded Data,32,1,1.392982353256018,8.769179835610004,10.332982353256018,100.0
Offloaded Data,15,1,1.2993982054125877,8.892218719092432,10.329398205412588,100.0
Offloaded Data,34,1,0.8466495763166141,8.51732407591819,9.426649576316613,100.0
Offloaded Data,17,1,1.4900183873516726,9.490265003321204,11.100018387351671,100.0
Offloaded Data,0,1,1.2268821651869783,13.102218719092432,14.466882165186979,100.0
Offloaded Data,1,1,1.0142702895487021,13.335053323258672,14.4542702895487,100.0
Offloaded Data,20,1,0.65666414897061,13.59730007511819,14.32666414897061,100.0
Offloaded Data,3,1,2.8466536567354996,13.180265003321205,16.1466536567355,100.0
Offloaded Data,22,1,1.4116644681525023,12.659336031519457,14.151664468152502,100.0
Offloaded Data,23,1,1.0299626054661768,13.062218719092431,14.229962605466175,100.0
Offloaded Data,6,1,0.5068545009996358,12.561996229034582,13.246854500999635,100.0
Offloaded Data,25,1,1.2125150391664405,12.870265003321204,14.20251503916644,100.0
Offloaded Data,26,1,2.0010454469385164,12.949179835610003,15.121045446938517,100.0
Offloaded Data,45,1,1.0531410740312446,13.119179835610005,14.343141074031244,100.0
Offloaded Data,46,1,2.227916365321496,12.820265003321204,15.167916365321496,100.0
Offloaded Data,47,1,1.422859186875986,12.505053323258672,14.032859186875985,100.0
Offloaded Data,12,1,1.6672165384891706,12.550265003321204,14.337216538489171,100.0
Offloaded Data,31,1,2.088485592231853,13.159179835610004,15.418485592231853,100.0
Offloaded Data,14,2,1.266767149539968,5.232697465534616,6.5667671495399675,100.0
Offloaded Data,33,2,2.2088730821458205,5.626405342346478,7.87887308214582,100.0
Offloaded Data,16,2,1.6414662657634418,5.517324075918188,7.221466265763442,100.0
Offloaded Data,35,2,1.958079011617635,5.405053323258668,7.468079011617634,100.0
Offloaded Data,36,2,0.9331222381472247,6.947300075118186,7.953122238147225,100.0
Offloaded Data,37,2,2.935920005486514,7.276405342346479,10.255920005486514,100.0
Offloaded Data,38,2,1.3656006624185448,6.8973240759181875,8.325600662418545,100.0
Offloaded Data,39,2,1.4110757210306577,7.052697465534616,8.531075721030657,100.0
Offloaded Data,4,2,1.3893445647424967,6.057324075918188,7.509344564742497,100.0
Offloaded Data,5,2,1.8708804647212613,6.467300075118186,8.410880464721261,100.0
Offloaded Data,24,2,2.30886537266764,6.61642934314648,8.95886537266764,100.0
Offloaded Data,7,2,3.4547049300870483,6.4864293431464795,9.974704930087048,100.0
Offloaded Data,44,2,1.7440750155763163,6.43642934314648,8.214075015576316,100.0
Offloaded Data,27,2,2.1920824137759363,6.556405342346478,8.792082413775935,100.0
Offloaded Data,28,2,1.5896929073211115,6.277324075918187,7.929692907321112,100.0
Offloaded Data,29,2,1.0349774467848076,6.49642934314648,7.564977446784808,100.0
Offloaded Data,48,2,2.021192044042832,6.087300075118186,8.181192044042833,100.0
Offloaded Data,13,2,1.145816179122401,7.2064053423464784,8.395816179122402,100.0
Offloaded Data,10,2,1.7569431217309484,9.815053323258669,11.676943121730949,100.0
Offloaded Data,30,2,0.5510602130817321,9.402890649910818,10.061060213081731,100.0
Offloaded Data,32,2,1.381410385302626,9.099179835610002,10.651410385302626,100.0
Offloaded Data,15,2,1.4284101448640498,9.302218719092428,10.868410144864049,100.0
Offloaded Data,34,2,0.5890554574826729,9.297324075918187,9.949055457482672,100.0
Offloaded Data,17,2,1.325041244131935,9.070265003321198,10.515041244131934,100.0
Offloaded Data,18,2,0.9704101123016642,10.309895568623512,11.370410112301665,100.0
Offloaded Data,19,2,1.0076449577049902,10.649895568623512,11.74764495770499,100.0
Offloaded Data,2,2,1.6451597897908157,10.172697465534617,11.885159789790816,100.0
Offloaded Data,21,2,0.34349832139916747,10.995053323258668,11.443498321399167,100.0
Offloaded Data,40,2,1.828256216411123,10.052697465534617,11.948256216411124,100.0
Offloaded Data,41,2,1.2214884040947016,10.255053323258668,11.581488404094701,100.0
Offloaded Data,42,2,1.4775319302955392,10.049336031519452,11.60753193029554,100.0
Offloaded Data,43,2,1.1260210526138907,10.289336031519454,11.49602105261389,100.0
Offloaded Data,8,2,0.6538864986699314,9.967300075118185,10.693886498669933,100.0
Offloaded Data,9,2,2.8482751902537506,10.197300075118186,13.118275190253751,100.0
Offloaded Data,11,2,1.5497956906554735,10.247324075918188,11.859795690655474,100.0
Offloaded Data,49,2,1.4927572076231996,10.529895568623513,12.1127572076232,100.0
Offloaded Data,0,2,1.1908184613799264,13.842218719092429,15.170818461379927,100.0
Offloaded Data,22,2,1.618430249919968,13.549336031519452,15.248430249919966,100.0
Offloaded Data,6,2,0.5187546172214581,13.361996229034578,14.058754617221457,100.0
Offloaded Data,26,2,1.6233265006502788,13.209179835610001,15.003326500650278,100.0
Offloaded Data,45,2,1.2440419958219946,13.699179835610003,15.114041995821996,100.0
Offloaded Data,46,2,2.1515191076497717,13.740265003321198,16.01151910764977,100.0
Offloaded Data,47,2,1.5940201937493115,13.69505332325867,15.394020193749313,100.0
Offloaded Data,12,2,1.6734936312713264,12.820265003321198,14.613493631271327,100.0
Offloaded Data,1,2,1.0061795913889746,14.435053323258668,15.546179591388974,100.0
Offloaded Data,20,2,0.8876723966885683,14.027300075118186,14.987672396688568,100.0
Offloaded Data,3,2,2.688973739761393,14.480265003321199,17.288973739761396,100.0
Offloaded Data,23,2,1.0628159684533998,14.00221871909243,15.2028159684534,100.0
Offloaded Data,25,2,1.2949666125572399,14.1802650033212,15.59496661255724,100.0
Offloaded Data,31,2,1.9487761116457667,14.029179835610002,16.148776111645766,100.0
Offloaded Data,14,3,1.2813894927812768,5.342697465534616,6.691389492781277,100.0
Offloaded Data,33,3,1.6296680027305768,5.586405342346478,7.259668002730577,100.0
Offloaded Data,16,3,1.9887328403063562,5.837324075918188,7.888732840306357,100.0
Offloaded Data,35,3,1.8808703244429366,5.455053323258669,7.440870324442937,100.0
Offloaded Data,36,3,0.9440565590872451,7.757300075118186,8.774056559087246,100.0
Offloaded Data,38,3,1.5870583794205064,7.427324075918188,9.077058379420507,100.0
Offloaded Data,4,3,1.330700729574719,7.1473240759181875,8.54070072957472,100.0
Offloaded Data,5,3,1.9113709792429863,7.587300075118186,9.571370979242985,100.0
Offloaded Data,24,3,2.3880243389878792,6.87642934314648,9.29802433898788,100.0
Offloaded Data,44,3,1.808208783633586,7.03642934314648,8.878208783633585,100.0
Offloaded Data,27,3,2.1420683205133355,7.176405342346478,9.362068320513336,100.0
Offloaded Data,28,3,1.9555681142924644,7.237324075918187,9.255568114292466,100.0
Offloaded Data,29,3,0.9975825755302208,7.29642934314648,8.32758257553022,100.0
Offloaded Data,48,3,1.922334329458274,6.537300075118186,8.532334329458275,100.0
Offloaded Data,13,3,1.1546817325970002,7.806405342346478,9.004681732597,100.0
Offloaded Data,37,3,2.5194345954986495,8.196405342346479,10.75943459549865,100.0
Offloaded Data,39,3,1.532760070175138,8.322697465534617,9.922760070175139,100.0
Offloaded Data,7,3,2.987603568339442,7.99642934314648,11.01760356833944,100.0
Offloaded Data,32,3,1.3968683142530314,8.979179835610003,10.546868314253032,100.0
Offloaded Data,15,3,1.3208154244120627,9.342218719092429,10.800815424412063,100.0
Offloaded Data,34,3,0.633106340058415,9.477324075918187,10.173106340058414,100.0
Offloaded Data,17,3,1.5099637190054442,9.080265003321198,10.709963719005444,100.0
Offloaded Data,18,3,1.0616835431895126,11.629895568623512,12.781683543189514,100.0
Offloaded Data,19,3,0.9315828451787967,11.479895568623512,12.501582845178797,100.0
Offloaded Data,2,3,1.5051026904458065,11.102697465534616,12.675102690445806,100.0
Offloaded Data,21,3,0.3604788395788892,11.60505332325867,12.07047883957889,100.0
Offloaded Data,40,3,1.6629421000677547,11.122697465534616,12.852942100067754,100.0
Offloaded Data,41,3,1.1869086690625585,11.19505332325867,12.48690866906256,100.0
Offloaded Data,42,3,2.1384908471562443,10.767324075918188,12.968490847156245,100.0
Offloaded Data,43,3,0.7818284841653463,11.479336031519454,12.341828484165347,100.0
Offloaded Data,8,3,0.6472990776166376,10.497300075118186,11.217299077616637,100.0
Offloaded Data,9,3,3.251635719527965,10.617300075118186,13.941635719527964,100.0
Offloaded Data,10,3,1.6603481378222151,10.925053323258668,12.690348137822214,100.0
Offloaded Data,11,3,1.948345790447516,10.927324075918188,12.938345790447515,100.0
Offloaded Data,30,3,0.5721161391760471,10.122890649910818,10.802116139176048,100.0
Offloaded Data,49,3,1.758667061946605,11.729895568623512,13.578667061946605,100.0
Offloaded Data,12,3,1.8565978697179004,13.480265003321199,15.4565978697179,100.0
Offloaded Data,0,3,1.1740645619028869,15.17221871909243,16.484064561902887,100.0
Offloaded Data,1,3,1.02824787168992,14.76505332325867,15.898247871689922,100.0
Offloaded Data,20,3,0.9144918700124639,14.737300075118187,15.724491870012464,100.0
Offloaded Data,3,3,3.0684022312000145,15.1802650033212,18.368402231200015,100.0
Offloaded Data,22,3,0.9701672267283896,14.699336031519453,15.750167226728388,100.0
Offloaded Data,23,3,1.1660386180987183,14.512218719092429,15.816038618098718,100.0
Offloaded Data,6,3,0.4991717182113054,14.081996229034578,14.759171718211306,100.0
Offloaded Data,25,3,1.2673969768759383,15.150265003321199,16.53739697687594,100.0
Offloaded Data,26,3,1.7210668355906789,13.839179835610002,15.73106683559068,100.0
Offloaded Data,45,3,1.0199365356805656,14.109179835610002,15.299936535680565,100.0
Offloaded Data,46,3,2.3019825396818714,14.5002650033212,16.921982539681874,100.0
Offloaded Data,47,3,1.4654802589094398,14.725053323258669,16.29548025890944,100.0
Offloaded Data,31,3,2.295389737253662,15.069179835610003,17.53538973725366,100.0
Offloaded Data,14,4,0.9680715948066219,5.702697465534616,6.738071594806621,100.0
Offloaded Data,33,4,2.704505800204478,5.846405342346478,8.594505800204479,100.0
Offloaded Data,16,4,1.8198505535422111,5.227324075918184,7.109850553542211,100.0
Offloaded Data,35,4,1.5066134524198298,5.235053323258672,6.846613452419829,100.0
Offloaded Data,24,4,2.2551434380677478,7.89642934314648,10.185143438067747,100.0
Offloaded Data,44,4,1.877720592268556,7.58642934314648,9.497720592268557,100.0
Offloaded Data,27,4,2.7717673152887135,7.676405342346478,10.491767315288714,100.0
Offloaded Data,48,4,2.2549523794239033,7.007300075118183,9.334952379423903,100.0
Offloaded Data,36,4,0.9244419040467478,8.987300075118183,9.984441904046749,100.0
Offloaded Data,37,4,3.4014801070720697,8.50640534234648,11.95148010707207,100.0
Offloaded Data,38,4,1.9649303977372274,8.287324075918184,10.314930397737227,100.0
Offloaded Data,21,4,0.3722404504535283,8.975053323258672,9.452240450453528,100.0
Offloaded Data,4,4,1.6885055914530982,8.647324075918185,10.398505591453098,100.0
Offloaded Data,5,4,1.7124695275319135,8.507300075118183,10.292469527531914,100.0
Offloaded Data,7,4,2.862310606986877,8.66642934314648,11.562310606986877,100.0
Offloaded Data,28,4,1.9294709360298266,8.117324075918184,10.109470936029826,100.0
Offloaded Data,29,4,1.0177677896633486,8.756429343146479,9.807767789663348,100.0
Offloaded Data,13,4,1.3319254464527717,8.676405342346479,10.051925446452772,100.0
Offloaded Data,32,4,1.300767275053545,9.529179835609998,11.000767275053544,100.0
Offloaded Data,15,4,1.3674865897115076,9.462218719092432,10.967486589711507,100.0
Offloaded Data,34,4,0.807482343550495,8.777324075918184,9.647482343550495,100.0
Offloaded Data,17,4,1.7391635286231302,8.900265003321199,10.75916352862313,100.0
Offloaded Data,2,4,1.2694247377821182,11.772697465534616,13.109424737782119,100.0
Offloaded Data,42,4,2.0476949622522045,11.337324075918184,13.447694962252205,100.0
Offloaded Data,8,4,0.6835544274425157,10.857300075118182,11.613554427442516,100.0
Offloaded Data,9,4,2.736453343165938,11.247300075118183,14.056453343165938,100.0
Offloaded Data,10,4,1.3371937251192128,11.375053323258673,12.817193725119214,100.0
Offloaded Data,30,4,0.5536573120631965,10.962890649910818,11.623657312063196,100.0
Offloaded Data,18,4,1.043683919892512,12.43989556862351,13.573683919892511,100.0
Offloaded Data,19,4,0.9894514802979278,12.03989556862351,13.11945148029793,100.0
Offloaded Data,3,4,2.8669515016608704,12.6102650033212,15.596951501660872,100.0
Offloaded Data,40,4,1.2759176666039107,12.212697465534616,13.55591766660391,100.0
Offloaded Data,41,4,1.0676316875211531,12.095053323258671,13.267631687521153,100.0
Offloaded Data,43,4,3.268282044795919,12.127324075918184,15.458282044795919,100.0
Offloaded Data,47,4,23.326776173363122,12.226405342346478,35.596776173363125,100.0
Offloaded Data,49,4,1.4723271380266192,12.239895568623512,13.80232713802662,100.0
Offloaded Data,1,4,0.863890783787767,15.815053323258672,16.78389078378777,100.0
Offloaded Data,20,4,0.8888744260550878,15.247300075118183,16.208874426055086,100.0
Offloaded Data,22,4,0.48338190918467494,15.799336031519456,16.363381909184675,100.0
Offloaded Data,23,4,1.0901939829599887,15.452218719092432,16.680193982959988,100.0
Offloaded Data,6,4,0.4945947734724716,14.591996229034581,15.26459477347247,100.0
Offloaded Data,26,4,1.8439066024932862,14.259179835609999,16.273906602493287,100.0
Offloaded Data,45,4,1.1241691424401519,15.04917983561,16.34416914244015,100.0
Offloaded Data,46,4,3.00716744825759,15.060265003321199,18.18716744825759,100.0
Offloaded Data,11,4,2.130119844204314,15.817324075918183,18.010119844204315,100.0
Offloaded Data,12,4,2.2771219517507504,14.7002650033212,17.09712195175075,100.0
Offloaded Data,14,5,1.0154407171240845,5.332697465534617,6.415440717124085,100.0
Offloaded Data,33,5,1.7903506287428856,5.316405342346479,7.150350628742886,100.0
Offloaded Data,16,5,1.9151806696498341,5.217324075918184,7.195180669649834,100.0
Offloaded Data,35,5,1.6411295342289345,5.565053323258672,7.311129534228934,100.0
Offloaded Data,0,4,1.2253147674608544,16.072218719092433,17.435314767460856,100.0
Offloaded Data,39,4,4.294075167763068,16.0502650033212,20.46407516776307,100.0
Offloaded Data,25,4,1.56051673897532,15.920265003321198,17.60051673897532,100.0
Offloaded Data,44,5,1.7620446691814928,7.94642934314648,9.742044669181492,100.0
Offloaded Data,31,4,2.1180829305625704,15.929179835609999,18.218082930562574,100.0
Offloaded Data,36,5,0.9140592204535918,9.797300075118184,10.784059220453592,100.0
Offloaded Data,37,5,3.013677248657984,9.616405342346479,12.673677248657985,100.0
Offloaded Data,38,5,2.2527218680686767,8.827324075918185,11.142721868068676,100.0
Offloaded Data,4,5,1.7959235186807392,9.597324075918184,11.45592351868074,100.0
Offloaded Data,5,5,1.7517862219837943,8.947300075118182,10.771786221983794,100.0
Offloaded Data,24,5,2.0891371130155085,8.13642934314648,10.259137113015509,100.0
Offloaded Data,7,5,2.667180100183272,9.28642934314648,11.987180100183272,100.0
Offloaded Data,27,5,2.071056433948282,8.57640534234648,10.691056433948283,100.0
Offloaded Data,28,5,2.017213302614318,8.927324075918184,11.007213302614318,100.0
Offloaded Data,29,5,1.0648972445455804,9.41642934314648,10.51489724454558,100.0
Offloaded Data,48,5,1.935763451493827,8.427300075118183,10.435763451493827,100.0
Offloaded Data,32,5,1.382670775360822,8.88917983561,10.442670775360822,100.0
Offloaded Data,15,5,1.2380395881074093,8.932218719092432,10.308039588107409,100.0
Offloaded Data,34,5,0.8300336429948174,8.607324075918184,9.500033642994817,100.0
Offloaded Data,17,5,1.584428693708046,9.1102650033212,10.814428693708047,100.0
Offloaded Data,21,5,0.7315613159116845,10.035053323258673,10.871561315911684,100.0
Offloaded Data,8,5,0.6484308622066369,11.367300075118182,12.088430862206636,100.0
Offloaded Data,13,5,1.1732083084002312,10.046405342346478,11.26320830840023,100.0
Offloaded Data,18,5,1.0276502262809197,13.089895568623511,14.207650226280919,100.0
Offloaded Data,19,5,0.9688721617516647,13.53989556862351,14.598872161751665,100.0
Offloaded Data,2,5,1.1651625837823412,12.812697465534615,14.04516258378234,100.0
Offloaded Data,3,5,2.9890501131384757,13.820265003321198,16.929050113138477,100.0
Offloaded Data,40,5,1.4036116398179086,13.162697465534617,14.633611639817909,100.0
Offloaded Data,41,5,0.9596984684415186,12.645053323258672,13.709698468441518,100.0
Offloaded Data,42,5,2.390236532176183,11.947324075918184,14.400236532176182,100.0
Offloaded Data,43,5,2.8991402144281366,12.667324075918184,15.629140214428137,100.0
Offloaded Data,9,5,3.105283697508206,12.137300075118183,15.315283697508207,100.0
Offloaded Data,10,5,1.1493278185925797,12.725053323258672,13.97932781859258,100.0
Offloaded Data,11,5,2.099887650622933,12.807324075918185,14.969887650622933,100.0
Offloaded Data,30,5,0.5486883083159337,12.052890649910818,12.708688308315933,100.0
Offloaded Data,49,5,1.5683805661599524,13.729895568623512,15.388380566159952,100.0
Offloaded Data,6,5,0.469461587521903,15.821996229034582,16.469461587521902,100.0
Offloaded Data,26,5,1.8250895311178577,14.97917983561,16.975089531117856,100.0
Offloaded Data,45,5,1.1151007937706168,15.679179835609999,16.965100793770617,100.0
Offloaded Data,14,6,1.3461265023849505,5.852697465534616,7.26612650238495,100.0
Offloaded Data,33,6,2.2781050598096324,5.796405342346478,8.118105059809633,100.0
Offloaded Data,16,6,4.6166506044172575,5.54642934314648,10.196650604417258,100.0
Offloaded Data,35,6,1.478061703672271,5.595053323258672,7.178061703672271,100.0
Offloaded Data,0,5,1.2077503889737728,17.022218719092432,18.36775038897377,100.0
Offloaded Data,1,5,0.8422451934664434,17.20505332325867,18.15224519346644,100.0
Offloaded Data,20,5,0.9556367599485719,16.39730007511818,17.42563675994857,100.0
Offloaded Data,39,5,4.229998117208348,17.5702650033212,21.919998117208348,100.0
Offloaded Data,22,5,0.4789986074839431,16.999336031519455,17.558998607483943,100.0
Offloaded Data,23,5,1.1710788706065522,16.522218719092432,17.831078870606554,100.0
Offloaded Data,25,5,1.438646575090851,15.9402650033212,17.49864657509085,100.0
Offloaded Data,46,5,2.554408568521267,16.4902650033212,19.164408568521267,100.0
Offloaded Data,47,5,20.68371489150255,16.22505332325867,37.013714891502545,100.0
Offloaded Data,12,5,1.89185663704235,15.9502650033212,17.96185663704235,100.0
Offloaded Data,31,5,2.361478976943785,17.60917983561,20.141478976943787,100.0
Offloaded Data,24,6,2.453095852703328,9.48642934314648,11.973095852703327,100.0
Offloaded Data,7,6,3.1365404574664573,9.67642934314648,12.846540457466457,100.0
Offloaded Data,44,6,1.7360672177708492,8.39642934314648,10.166067217770848,100.0
Offloaded Data,27,6,2.3990042890355516,9.786405342346479,12.229004289035553,100.0
Offloaded Data,10,6,1.3117357185704328,9.845053323258671,11.261735718570431,100.0
Offloaded Data,48,6,1.508466431112461,9.867300075118182,11.448466431112461,100.0
Offloaded Data,32,6,1.435082621670366,9.53917983561,11.145082621670365,100.0
Offloaded Data,15,6,3.99920369571338,9.128529756312552,13.31920369571338,100.0
Offloaded Data,34,6,0.7842802024490307,8.807324075918185,9.65428020244903,100.0
Offloaded Data,17,6,1.7753329954395713,9.070265003321198,10.96533299543957,100.0
Offloaded Data,36,6,0.46799367037393835,10.367300075118182,10.907993670373937,100.0
