Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,108,1,5.419204878441137,5.39640534234648,10.859204878441137,100.0
Offloaded Data,109,1,3.649335408106394,5.92640534234648,9.619335408106394,100.0
Offloaded Data,2,1,3.5738631562891503,5.68642934314648,9.29386315628915,100.0
Offloaded Data,3,1,4.223541450839463,5.62640534234648,9.893541450839463,100.0
Offloaded Data,52,1,2.5219196455876864,5.96642934314648,8.521919645587687,100.0
Offloaded Data,5,1,5.4687530939860185,5.70640534234648,11.218753093986018,100.0
Offloaded Data,42,1,5.1519169853905,5.70730007511819,10.9319169853905,100.0
Offloaded Data,43,1,1.949391832646505,5.28642934314648,7.269391832646505,100.0
Offloaded Data,92,1,2.6794949309778064,5.33642934314648,8.049494930977808,100.0
Offloaded Data,33,1,4.9680058869648045,5.64640534234648,10.658005886964803,100.0
Offloaded Data,22,1,3.741106710631251,5.5664053423464805,9.351106710631251,100.0
Offloaded Data,59,1,2.156492561639082,5.3873240759181895,7.606492561639082,100.0
Offloaded Data,120,1,2.502471009806694,9.17732407591819,11.742471009806694,100.0
Offloaded Data,1,1,2.8130074421372946,9.707324075918189,12.583007442137294,100.0
Offloaded Data,62,1,2.7025915339302284,9.43642934314648,12.172591533930229,100.0
Offloaded Data,51,1,3.682324710922324,9.207324075918189,12.952324710922323,100.0
Offloaded Data,16,1,2.1922268312335285,9.22732407591819,11.482226831233529,100.0
Offloaded Data,41,1,2.2799772088226082,9.282697465534621,11.629977208822607,100.0
Offloaded Data,54,1,4.649225310449665,9.13730007511819,13.859225310449666,100.0
Offloaded Data,31,1,3.2012687893453986,9.11640534234648,12.361268789345399,100.0
Offloaded Data,56,1,2.386468509138131,9.07640534234648,11.50646850913813,100.0
Offloaded Data,141,1,2.4725587536905547,9.16732407591819,11.702558753690555,100.0
Offloaded Data,118,1,6.857471420273135,9.48640534234648,16.387471420273137,100.0
Offloaded Data,131,1,3.4751384859748136,8.97732407591819,12.515138485974813,100.0
Offloaded Data,96,1,7.225731327434428,12.86730007511819,20.16573132743443,100.0
Offloaded Data,25,1,6.514749192089848,13.442697465534621,20.02474919208985,100.0
Offloaded Data,86,1,2.756155685892986,13.096429343146479,15.886155685892987,100.0
Offloaded Data,123,1,6.696382899182373,12.957324075918189,19.716382899182374,100.0
Offloaded Data,136,1,2.782824212282996,12.92732407591819,15.772824212282996,100.0
Offloaded Data,77,1,7.718733063640217,12.63730007511819,20.428733063640216,100.0
Offloaded Data,66,1,5.4329586947780255,13.00730007511819,18.51295869477803,100.0
Offloaded Data,79,1,3.2030684067543365,12.47640534234648,15.723068406754336,100.0
Offloaded Data,20,1,3.4804621275496874,13.047324075918189,16.59046212754969,100.0
Offloaded Data,45,1,4.040090189013399,12.932697465534622,17.040090189013398,100.0
Offloaded Data,10,1,2.951681423070598,13.31732407591819,16.3316814230706,100.0
Offloaded Data,11,1,11.381546664411662,12.627300075118189,24.08154666441166,100.0
Offloaded Data,144,1,1.6534938743322896,16.72730007511819,18.453493874332292,100.0
Offloaded Data,121,1,9.436859227748242,17.07730007511819,26.586859227748242,100.0
Offloaded Data,14,1,4.708803753334748,16.392697465534624,21.16880375333475,100.0
Offloaded Data,147,1,4.241243358962412,16.90732407591819,21.21124335896241,100.0
Offloaded Data,4,1,3.8845436058979703,16.51269746553462,20.464543605897973,100.0
Offloaded Data,89,1,1.9457041235784327,16.58730007511819,18.605704123578434,100.0
Offloaded Data,78,1,1.9333064398480548,16.49730007511819,18.503306439848053,100.0
Offloaded Data,19,1,4.379908474653323,16.36732407591819,20.809908474653323,100.0
Offloaded Data,104,1,1.7185865429129485,16.50732407591819,18.28858654291295,100.0
Offloaded Data,81,1,5.84580730417143,16.51269746553462,22.42580730417143,100.0
Offloaded Data,82,1,2.7875377060265967,16.63732407591819,19.487537706026597,100.0
Offloaded Data,23,1,3.8898828303256816,16.47730007511819,20.439882830325683,100.0
Offloaded Data,69,1,7.0373096364928305,19.85730007511819,26.96730963649283,100.0
Offloaded Data,47,1,5.345062335962256,19.83933603151946,25.265062335962256,100.0
Offloaded Data,48,1,2.428972093789829,20.229336031519455,22.73897209378983,100.0
Offloaded Data,133,1,9.259395902572411,20.56730007511819,29.89939590257241,100.0
Offloaded Data,98,1,3.3391597944067013,20.232890649910818,23.6791597944067,100.0
Offloaded Data,27,1,8.688031571157078,20.85730007511819,29.618031571157076,100.0
Offloaded Data,28,1,2.846171217887078,20.172697465534622,23.086171217887077,100.0
Offloaded Data,113,1,5.648204407234723,20.07730007511819,25.79820440723472,100.0
Offloaded Data,6,1,4.575184369566895,20.08933603151946,24.745184369566893,100.0
Offloaded Data,103,1,6.286964115070161,20.342697465534624,26.696964115070163,100.0
Offloaded Data,128,1,2.4381755123289754,20.26732407591819,22.768175512328973,100.0
Offloaded Data,106,1,2.666369539799235,20.342697465534624,23.076369539799234,100.0
