Message Name,User ID,Sequence Number,UL Latency,Processing Time,Total Latency,Delay Budget
Offloaded Data,48,1,1.465966855822836,5.46640534234648,6.975966855822836,100.0
Offloaded Data,1,1,0.8175442165337834,5.719336031519457,6.617544216533783,100.0
Offloaded Data,26,1,2.5475476317117405,5.30730007511819,7.92754763171174,100.0
Offloaded Data,27,1,1.6881073640857391,5.855053323258672,7.648107364085739,100.0
Offloaded Data,28,1,0.8195587140939702,5.5973240759181895,6.4795587140939706,100.0
Offloaded Data,5,1,0.8343212097532959,5.67730007511819,6.584321209753296,100.0
Offloaded Data,6,1,2.2722423767086255,5.527300075118189,7.872242376708625,100.0
Offloaded Data,31,1,2.6861003331197204,5.7673000751181895,8.52610033311972,100.0
Offloaded Data,32,1,1.731251240934333,5.5050533232586725,7.341251240934334,100.0
Offloaded Data,9,1,0.8645269801412842,5.52642934314648,6.424526980141284,100.0
Offloaded Data,10,1,1.365674045231353,5.777300075118189,7.215674045231353,100.0
Offloaded Data,11,1,1.9774691605164494,5.5973240759181895,7.637469160516449,100.0
Offloaded Data,36,1,0.6030085783263387,5.68642934314648,6.323008578326339,100.0
Offloaded Data,13,1,2.0079825632229324,5.87730007511819,7.957982563222933,100.0
Offloaded Data,14,1,2.1440115664178636,5.25730007511819,7.474011566417864,100.0
Offloaded Data,39,1,1.3927773747331684,5.72640534234648,7.162777374733169,100.0
Offloaded Data,40,1,0.4030839893430287,5.420265003321204,5.9430839893430285,100.0
Offloaded Data,17,1,1.0348530073135145,5.83640534234648,6.914853007313514,100.0
Offloaded Data,18,1,0.5636125028559298,5.759336031519457,6.40361250285593,100.0
Offloaded Data,19,1,1.9892921540291801,5.8473240759181895,7.8992921540291805,100.0
Offloaded Data,20,1,0.6295568270255391,5.899895568623517,6.619556827025539,100.0
Offloaded Data,21,1,0.5647476004980588,5.792697465534622,6.424747600498059,100.0
Offloaded Data,46,1,1.809342988372859,5.325053323258672,7.239342988372859,100.0
Offloaded Data,23,1,1.2514326699505085,5.777300075118189,7.101432669950508,100.0
Offloaded Data,0,1,0.3903779543200134,9.127324075918189,9.580377954320014,100.0
Offloaded Data,25,1,1.1202445649476955,9.435053323258671,10.660244564947696,100.0
Offloaded Data,2,1,1.8008516201329652,8.992890649910818,10.900851620132965,100.0
Offloaded Data,3,1,2.404242191320284,9.522890649910817,12.034242191320285,100.0
Offloaded Data,4,1,1.405133483254453,9.05852975631256,10.655133483254453,100.0
Offloaded Data,29,1,2.0685382346566987,9.222890649910818,11.3985382346567,100.0
Offloaded Data,30,1,1.5481279663668537,8.965053323258672,10.618127966366854,100.0
Offloaded Data,7,1,1.4558093996403119,9.652866649110818,11.225809399640312,100.0
Offloaded Data,8,1,0.7988582450947224,9.411996229034582,10.388858245094722,100.0
Offloaded Data,33,1,0.7732676550485774,9.112218719092432,10.023267655048578,100.0
Offloaded Data,34,1,0.24970378031987545,8.969179835610005,9.389703780319875,100.0
Offloaded Data,35,1,0.668332642740143,9.270265003321205,10.058332642740144,100.0
Offloaded Data,12,1,1.2369077497323286,9.231996229034582,10.646907749732328,100.0
Offloaded Data,37,1,0.756950357147284,9.575053323258672,10.436950357147284,100.0
Offloaded Data,38,1,1.959619369975879,9.217300075118189,11.249619369975878,100.0
Offloaded Data,15,1,1.262419658350847,9.042697465534621,10.372419658350847,100.0
Offloaded Data,16,1,1.5733455666802687,8.63852975631256,10.403345566680269,100.0
Offloaded Data,41,1,1.9017437680049665,9.372890649910818,11.381743768004966,100.0
Offloaded Data,42,1,1.6105957730611102,9.502866649110818,11.230595773061111,100.0
Offloaded Data,43,1,2.031604007306906,9.03852975631256,11.261604007306907,100.0
Offloaded Data,44,1,1.5233257449905544,9.632866649110818,11.273325744990554,100.0
Offloaded Data,45,1,1.6724010407565733,9.451996229034581,11.302401040756575,100.0
Offloaded Data,22,1,2.0583365971408023,8.932890649910817,11.0983365971408,100.0
Offloaded Data,47,1,0.9188693060764552,9.082218719092433,10.138869306076456,100.0
Offloaded Data,24,1,1.4509796872916814,12.48732407591819,14.000979687291682,100.0
Offloaded Data,49,1,1.8991987789297822,12.88852975631256,14.979198778929783,100.0
Offloaded Data,26,2,1.83775994664592,5.296405342346478,7.17775994664592,100.0
Offloaded Data,27,2,1.4498429790232943,5.205053323258669,6.759842979023295,100.0
Offloaded Data,28,2,0.8684705128095895,5.337324075918188,6.268470512809589,100.0
Offloaded Data,5,2,1.0629610384907162,5.267300075118186,6.402961038490716,100.0
Offloaded Data,6,2,2.9668751054638034,5.337300075118186,8.376875105463803,100.0
Offloaded Data,31,2,2.6371349529228105,5.507300075118186,8.21713495292281,100.0
Offloaded Data,32,2,1.7940833780849041,5.865053323258668,7.764083378084904,100.0
Offloaded Data,9,2,1.4301589418581364,5.63642934314648,7.100158941858137,100.0
Offloaded Data,10,2,1.9974853997071518,5.507300075118186,7.577485399707152,100.0
Offloaded Data,11,2,1.9504257581789537,5.717324075918188,7.730425758178954,100.0
Offloaded Data,36,2,0.926521313951986,5.74642934314648,6.706521313951987,100.0
Offloaded Data,13,2,2.0499719135547827,5.847300075118186,7.969971913554783,100.0
Offloaded Data,14,2,2.237354110626155,5.227300075118186,7.537354110626155,100.0
Offloaded Data,15,2,2.0168156270690987,5.7364293431464795,7.786815627069098,100.0
Offloaded Data,40,2,0.40076158633452175,5.880265003321199,6.4007615863345215,100.0
Offloaded Data,17,2,0.9458834635895357,5.636405342346478,6.625883463589536,100.0
Offloaded Data,18,2,0.5923137579613739,5.299336031519453,5.972313757961373,100.0
Offloaded Data,19,2,1.7583659976593429,5.3573240759181875,7.178365997659343,100.0
Offloaded Data,20,2,3.7606458181925215,5.7873000751181864,9.620645818192521,100.0
Offloaded Data,21,2,0.27499302173884765,5.912697465534617,6.254993021738848,100.0
Offloaded Data,46,2,1.9686469491738,5.835053323258668,7.9086469491738,100.0
Offloaded Data,23,2,1.2597540228943795,5.707300075118186,7.03975402289438,100.0
Offloaded Data,48,2,1.5289545917655551,5.9964053423464785,7.568954591765555,100.0
Offloaded Data,1,2,0.7533818237471375,6.799336031519453,7.633381823747137,100.0
Offloaded Data,0,2,0.394492553357057,9.557324075918189,10.014492553357059,100.0
Offloaded Data,2,2,1.6599860233600596,8.512890649910819,10.27998602336006,100.0
Offloaded Data,3,2,2.1775051772026583,8.702890649910819,10.987505177202658,100.0
Offloaded Data,4,2,1.0577741961530145,8.588529756312555,9.837774196153013,100.0
Offloaded Data,29,2,2.475196786159468,9.152890649910818,11.735196786159468,100.0
Offloaded Data,30,2,1.6290191390603788,8.655053323258668,10.389019139060379,100.0
Offloaded Data,7,2,1.4398833658083825,8.992866649110816,10.549883365808382,100.0
Offloaded Data,8,2,0.8154843559485441,9.361996229034578,10.355484355948544,100.0
Offloaded Data,33,2,0.6956010033719221,9.202218719092429,10.035601003371921,100.0
Offloaded Data,34,2,0.532054878561519,9.189179835610002,9.892054878561519,100.0
Offloaded Data,35,2,0.6859327495659637,9.170265003321198,9.975932749565963,100.0
Offloaded Data,12,2,1.2974814594865203,9.03199622903458,10.50748145948652,100.0
Offloaded Data,37,2,0.7093917420845975,9.69505332325867,10.509391742084599,100.0
Offloaded Data,38,2,2.4420196997906487,8.517300075118186,11.032019699790649,100.0
Offloaded Data,39,2,3.0093881935441336,9.517300075118186,12.599388193544133,100.0
Offloaded Data,16,2,1.1306021680116076,9.388529756312556,10.710602168011608,100.0
Offloaded Data,41,2,1.9637397485874546,9.392890649910818,11.463739748587454,100.0
Offloaded Data,42,2,1.7523401196100703,8.742866649110816,10.612340119610069,100.0
Offloaded Data,43,2,1.2058602698769685,9.099179835610002,10.475860269876968,100.0
Offloaded Data,44,2,1.6293843510906356,9.092866649110817,10.839384351090636,100.0
Offloaded Data,45,2,1.6817903730340769,9.401996229034578,11.261790373034076,100.0
Offloaded Data,22,2,1.9096628718007165,9.342890649910817,11.359662871800715,100.0
Offloaded Data,47,2,0.8808450409738356,9.132218719092428,10.150845040973834,100.0
Offloaded Data,25,2,1.141430377420703,10.705053323258669,11.951430377420703,100.0
Offloaded Data,24,2,1.4030578452631695,13.467324075918187,14.93305784526317,100.0
Offloaded Data,49,2,1.2068015416410531,13.988529756312555,15.386801541641052,100.0
Offloaded Data,26,3,1.8898559154939114,5.396405342346478,7.329855915493912,100.0
Offloaded Data,27,3,1.6337131465402635,5.245053323258668,6.983713146540264,100.0
Offloaded Data,28,3,0.8472746272094568,5.377324075918187,6.287274627209456,100.0
Offloaded Data,5,3,1.049546982218364,5.447300075118186,6.569546982218364,100.0
Offloaded Data,6,3,2.73124751231251,5.357300075118186,8.16124751231251,100.0
Offloaded Data,31,3,2.6594060604171514,5.347300075118186,8.079406060417151,100.0
Offloaded Data,32,3,1.6644217392979974,5.635053323258669,7.404421739297998,100.0
Offloaded Data,9,3,2.701076560458384,5.402697465534616,8.171076560458385,100.0
Offloaded Data,10,3,2.0943188357512947,5.6573000751181866,7.824318835751296,100.0
Offloaded Data,11,3,1.8004418826592374,5.597324075918188,7.460441882659238,100.0
Offloaded Data,36,3,0.5791909121743551,5.8164293431464795,6.429190912174356,100.0
Offloaded Data,13,3,2.1637057832355993,5.5773000751181865,7.8137057832356,100.0
Offloaded Data,14,3,2.32886626024152,5.337300075118186,7.738866260241521,100.0
Offloaded Data,15,3,1.2192409227102905,5.8164293431464795,7.069240922710291,100.0
Offloaded Data,40,3,0.40719172096708,5.860265003321199,6.387191720967079,100.0
